O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
11-3012.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.1.c	Intellectual Curiosity	WI	0.89	12/2025	AI/Expert
11-3012.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.1.d	Tolerance for Ambiguity	WI	0.56	12/2025	AI/Expert
11-3012.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.1.e	Initiative	WI	1.66	12/2025	AI/Expert
11-3012.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.1.f	Adaptability	WI	1.44	12/2025	AI/Expert
11-3012.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.1.g	Self-Confidence	WI	1.47	12/2025	AI/Expert
11-3012.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.1.h	Perseverance	WI	1.07	12/2025	AI/Expert
11-3012.00	1.D.1.i	Leadership Orientation	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.1.i	Leadership Orientation	WI	1.95	12/2025	AI/Expert
11-3012.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.2.a	Humility	WI	0.58	12/2025	AI/Expert
11-3012.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.2.b	Sincerity	WI	0.94	12/2025	AI/Expert
11-3012.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.2.c	Empathy	WI	1.02	12/2025	AI/Expert
11-3012.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.2.d	Cooperation	WI	1.84	12/2025	AI/Expert
11-3012.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.2.e	Optimism	WI	0.52	12/2025	AI/Expert
11-3012.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.2.f	Social Orientation	WI	1.47	12/2025	AI/Expert
11-3012.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.3.a	Cautiousness	WI	1.69	12/2025	AI/Expert
11-3012.00	1.D.3.b	Attention to Detail	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.3.b	Attention to Detail	WI	1.94	12/2025	AI/Expert
11-3012.00	1.D.3.c	Dependability	DR	1.00	12/2025	AI/Expert
11-3012.00	1.D.3.c	Dependability	WI	2.65	12/2025	AI/Expert
11-3012.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.3.d	Integrity	WI	1.18	12/2025	AI/Expert
11-3012.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.4.a	Stress Tolerance	WI	1.29	12/2025	AI/Expert
11-3012.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
11-3012.00	1.D.4.b	Self-Control	WI	1.70	12/2025	AI/Expert
11-3013.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.1.a	Innovation	WI	1.07	12/2025	AI/Expert
11-3013.00	1.D.1.b	Achievement Orientation	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.1.b	Achievement Orientation	WI	1.77	12/2025	AI/Expert
11-3013.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.1.c	Intellectual Curiosity	WI	1.02	12/2025	AI/Expert
11-3013.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.1.d	Tolerance for Ambiguity	WI	1.22	12/2025	AI/Expert
11-3013.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.1.e	Initiative	WI	1.86	12/2025	AI/Expert
11-3013.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.1.f	Adaptability	WI	1.79	12/2025	AI/Expert
11-3013.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.1.g	Self-Confidence	WI	1.73	12/2025	AI/Expert
11-3013.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.1.h	Perseverance	WI	1.70	12/2025	AI/Expert
11-3013.00	1.D.1.i	Leadership Orientation	DR	1.00	12/2025	AI/Expert
11-3013.00	1.D.1.i	Leadership Orientation	WI	2.43	12/2025	AI/Expert
11-3013.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.2.a	Humility	WI	0.56	12/2025	AI/Expert
11-3013.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.2.b	Sincerity	WI	0.84	12/2025	AI/Expert
11-3013.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.2.c	Empathy	WI	0.64	12/2025	AI/Expert
11-3013.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.2.d	Cooperation	WI	1.63	12/2025	AI/Expert
11-3013.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.2.e	Optimism	WI	0.66	12/2025	AI/Expert
11-3013.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.2.f	Social Orientation	WI	1.18	12/2025	AI/Expert
11-3013.00	1.D.3.a	Cautiousness	DR	2.00	12/2025	AI/Expert
11-3013.00	1.D.3.a	Cautiousness	WI	2.14	12/2025	AI/Expert
11-3013.00	1.D.3.b	Attention to Detail	DR	3.00	12/2025	AI/Expert
11-3013.00	1.D.3.b	Attention to Detail	WI	2.14	12/2025	AI/Expert
11-3013.00	1.D.3.c	Dependability	DR	4.00	12/2025	AI/Expert
11-3013.00	1.D.3.c	Dependability	WI	2.65	12/2025	AI/Expert
11-3013.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.3.d	Integrity	WI	1.82	12/2025	AI/Expert
11-3013.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.4.a	Stress Tolerance	WI	1.76	12/2025	AI/Expert
11-3013.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
11-3013.00	1.D.4.b	Self-Control	WI	1.70	12/2025	AI/Expert
11-3013.01	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.1.a	Innovation	WI	0.77	12/2025	AI/Expert
11-3013.01	1.D.1.b	Achievement Orientation	DR	5.00	12/2025	AI/Expert
11-3013.01	1.D.1.b	Achievement Orientation	WI	2.01	12/2025	AI/Expert
11-3013.01	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.1.c	Intellectual Curiosity	WI	1.61	12/2025	AI/Expert
11-3013.01	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.1.d	Tolerance for Ambiguity	WI	1.49	12/2025	AI/Expert
11-3013.01	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.1.e	Initiative	WI	1.96	12/2025	AI/Expert
11-3013.01	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.1.f	Adaptability	WI	1.86	12/2025	AI/Expert
11-3013.01	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.1.g	Self-Confidence	WI	1.90	12/2025	AI/Expert
11-3013.01	1.D.1.h	Perseverance	DR	2.00	12/2025	AI/Expert
11-3013.01	1.D.1.h	Perseverance	WI	2.01	12/2025	AI/Expert
11-3013.01	1.D.1.i	Leadership Orientation	DR	1.00	12/2025	AI/Expert
11-3013.01	1.D.1.i	Leadership Orientation	WI	2.49	12/2025	AI/Expert
11-3013.01	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.2.a	Humility	WI	0.15	12/2025	AI/Expert
11-3013.01	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.2.b	Sincerity	WI	1.09	12/2025	AI/Expert
11-3013.01	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.2.c	Empathy	WI	0.54	12/2025	AI/Expert
11-3013.01	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.2.d	Cooperation	WI	1.63	12/2025	AI/Expert
11-3013.01	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.2.e	Optimism	WI	0.59	12/2025	AI/Expert
11-3013.01	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
11-3013.01	1.D.2.f	Social Orientation	WI	0.97	12/2025	AI/Expert
11-3013.01	1.D.3.a	Cautiousness	DR	6.00	12/2025	AI/Expert
11-3013.01	1.D.3.a	Cautiousness	WI	3.00	12/2025	AI/Expert
11-3013.01	1.D.3.b	Attention to Detail	DR	8.00	12/2025	AI/Expert
11-3013.01	1.D.3.b	Attention to Detail	WI	2.57	12/2025	AI/Expert
11-3013.01	1.D.3.c	Dependability	DR	9.00	12/2025	AI/Expert
11-3013.01	1.D.3.c	Dependability	WI	2.93	12/2025	AI/Expert
11-3013.01	1.D.3.d	Integrity	DR	7.00	12/2025	AI/Expert
11-3013.01	1.D.3.d	Integrity	WI	2.93	12/2025	AI/Expert
11-3013.01	1.D.4.a	Stress Tolerance	DR	3.00	12/2025	AI/Expert
11-3013.01	1.D.4.a	Stress Tolerance	WI	2.21	12/2025	AI/Expert
11-3013.01	1.D.4.b	Self-Control	DR	4.00	12/2025	AI/Expert
11-3013.01	1.D.4.b	Self-Control	WI	2.42	12/2025	AI/Expert
11-3021.00	1.D.1.a	Innovation	DR	3.00	12/2025	AI/Expert
11-3021.00	1.D.1.a	Innovation	WI	2.33	12/2025	AI/Expert
11-3021.00	1.D.1.b	Achievement Orientation	DR	5.00	12/2025	AI/Expert
11-3021.00	1.D.1.b	Achievement Orientation	WI	2.24	12/2025	AI/Expert
11-3021.00	1.D.1.c	Intellectual Curiosity	DR	6.00	12/2025	AI/Expert
11-3021.00	1.D.1.c	Intellectual Curiosity	WI	2.28	12/2025	AI/Expert
11-3021.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.1.d	Tolerance for Ambiguity	WI	1.72	12/2025	AI/Expert
11-3021.00	1.D.1.e	Initiative	DR	1.00	12/2025	AI/Expert
11-3021.00	1.D.1.e	Initiative	WI	2.03	12/2025	AI/Expert
11-3021.00	1.D.1.f	Adaptability	DR	4.00	12/2025	AI/Expert
11-3021.00	1.D.1.f	Adaptability	WI	2.21	12/2025	AI/Expert
11-3021.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.1.g	Self-Confidence	WI	1.73	12/2025	AI/Expert
11-3021.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.1.h	Perseverance	WI	1.77	12/2025	AI/Expert
11-3021.00	1.D.1.i	Leadership Orientation	DR	2.00	12/2025	AI/Expert
11-3021.00	1.D.1.i	Leadership Orientation	WI	2.43	12/2025	AI/Expert
11-3021.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.2.a	Humility	WI	0.50	12/2025	AI/Expert
11-3021.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.2.b	Sincerity	WI	0.96	12/2025	AI/Expert
11-3021.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.2.c	Empathy	WI	0.82	12/2025	AI/Expert
11-3021.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.2.d	Cooperation	WI	1.92	12/2025	AI/Expert
11-3021.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.2.e	Optimism	WI	0.66	12/2025	AI/Expert
11-3021.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.2.f	Social Orientation	WI	1.65	12/2025	AI/Expert
11-3021.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.3.a	Cautiousness	WI	1.82	12/2025	AI/Expert
11-3021.00	1.D.3.b	Attention to Detail	DR	8.00	12/2025	AI/Expert
11-3021.00	1.D.3.b	Attention to Detail	WI	2.37	12/2025	AI/Expert
11-3021.00	1.D.3.c	Dependability	DR	9.00	12/2025	AI/Expert
11-3021.00	1.D.3.c	Dependability	WI	2.65	12/2025	AI/Expert
11-3021.00	1.D.3.d	Integrity	DR	7.00	12/2025	AI/Expert
11-3021.00	1.D.3.d	Integrity	WI	2.36	12/2025	AI/Expert
11-3021.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.4.a	Stress Tolerance	WI	1.80	12/2025	AI/Expert
11-3021.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
11-3021.00	1.D.4.b	Self-Control	WI	1.70	12/2025	AI/Expert
11-3031.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.1.a	Innovation	WI	0.97	12/2025	AI/Expert
11-3031.00	1.D.1.b	Achievement Orientation	DR	2.00	12/2025	AI/Expert
11-3031.00	1.D.1.b	Achievement Orientation	WI	2.17	12/2025	AI/Expert
11-3031.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.1.c	Intellectual Curiosity	WI	1.75	12/2025	AI/Expert
11-3031.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.1.d	Tolerance for Ambiguity	WI	1.39	12/2025	AI/Expert
11-3031.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.1.e	Initiative	WI	1.62	12/2025	AI/Expert
11-3031.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.1.f	Adaptability	WI	1.22	12/2025	AI/Expert
11-3031.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.1.g	Self-Confidence	WI	1.90	12/2025	AI/Expert
11-3031.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.1.h	Perseverance	WI	1.80	12/2025	AI/Expert
11-3031.00	1.D.1.i	Leadership Orientation	DR	1.00	12/2025	AI/Expert
11-3031.00	1.D.1.i	Leadership Orientation	WI	2.46	12/2025	AI/Expert
11-3031.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.2.a	Humility	WI	0.19	12/2025	AI/Expert
11-3031.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.2.b	Sincerity	WI	1.09	12/2025	AI/Expert
11-3031.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.2.c	Empathy	WI	0.86	12/2025	AI/Expert
11-3031.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.2.d	Cooperation	WI	1.53	12/2025	AI/Expert
11-3031.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.2.e	Optimism	WI	0.95	12/2025	AI/Expert
11-3031.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.2.f	Social Orientation	WI	1.95	12/2025	AI/Expert
11-3031.00	1.D.3.a	Cautiousness	DR	3.00	12/2025	AI/Expert
11-3031.00	1.D.3.a	Cautiousness	WI	2.28	12/2025	AI/Expert
11-3031.00	1.D.3.b	Attention to Detail	DR	5.00	12/2025	AI/Expert
11-3031.00	1.D.3.b	Attention to Detail	WI	2.74	12/2025	AI/Expert
11-3031.00	1.D.3.c	Dependability	DR	6.00	12/2025	AI/Expert
11-3031.00	1.D.3.c	Dependability	WI	2.65	12/2025	AI/Expert
11-3031.00	1.D.3.d	Integrity	DR	4.00	12/2025	AI/Expert
11-3031.00	1.D.3.d	Integrity	WI	2.89	12/2025	AI/Expert
11-3031.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.4.a	Stress Tolerance	WI	1.80	12/2025	AI/Expert
11-3031.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
11-3031.00	1.D.4.b	Self-Control	WI	1.84	12/2025	AI/Expert
11-3031.01	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.1.a	Innovation	WI	0.97	12/2025	AI/Expert
11-3031.01	1.D.1.b	Achievement Orientation	DR	2.00	12/2025	AI/Expert
11-3031.01	1.D.1.b	Achievement Orientation	WI	2.28	12/2025	AI/Expert
11-3031.01	1.D.1.c	Intellectual Curiosity	DR	3.00	12/2025	AI/Expert
11-3031.01	1.D.1.c	Intellectual Curiosity	WI	2.08	12/2025	AI/Expert
11-3031.01	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.1.d	Tolerance for Ambiguity	WI	1.24	12/2025	AI/Expert
11-3031.01	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.1.e	Initiative	WI	1.82	12/2025	AI/Expert
11-3031.01	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.1.f	Adaptability	WI	1.26	12/2025	AI/Expert
11-3031.01	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.1.g	Self-Confidence	WI	1.87	12/2025	AI/Expert
11-3031.01	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.1.h	Perseverance	WI	1.77	12/2025	AI/Expert
11-3031.01	1.D.1.i	Leadership Orientation	DR	1.00	12/2025	AI/Expert
11-3031.01	1.D.1.i	Leadership Orientation	WI	2.58	12/2025	AI/Expert
11-3031.01	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.2.a	Humility	WI	0.00	12/2025	AI/Expert
11-3031.01	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.2.b	Sincerity	WI	0.98	12/2025	AI/Expert
11-3031.01	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.2.c	Empathy	WI	0.34	12/2025	AI/Expert
11-3031.01	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.2.d	Cooperation	WI	1.28	12/2025	AI/Expert
11-3031.01	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.2.e	Optimism	WI	0.28	12/2025	AI/Expert
11-3031.01	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.2.f	Social Orientation	WI	1.18	12/2025	AI/Expert
11-3031.01	1.D.3.a	Cautiousness	DR	4.00	12/2025	AI/Expert
11-3031.01	1.D.3.a	Cautiousness	WI	2.62	12/2025	AI/Expert
11-3031.01	1.D.3.b	Attention to Detail	DR	6.00	12/2025	AI/Expert
11-3031.01	1.D.3.b	Attention to Detail	WI	3.00	12/2025	AI/Expert
11-3031.01	1.D.3.c	Dependability	DR	7.00	12/2025	AI/Expert
11-3031.01	1.D.3.c	Dependability	WI	2.93	12/2025	AI/Expert
11-3031.01	1.D.3.d	Integrity	DR	5.00	12/2025	AI/Expert
11-3031.01	1.D.3.d	Integrity	WI	2.93	12/2025	AI/Expert
11-3031.01	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.4.a	Stress Tolerance	WI	1.61	12/2025	AI/Expert
11-3031.01	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
11-3031.01	1.D.4.b	Self-Control	WI	1.70	12/2025	AI/Expert
11-3031.03	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.1.a	Innovation	WI	1.28	12/2025	AI/Expert
11-3031.03	1.D.1.b	Achievement Orientation	DR	7.00	12/2025	AI/Expert
11-3031.03	1.D.1.b	Achievement Orientation	WI	2.60	12/2025	AI/Expert
11-3031.03	1.D.1.c	Intellectual Curiosity	DR	8.00	12/2025	AI/Expert
11-3031.03	1.D.1.c	Intellectual Curiosity	WI	2.58	12/2025	AI/Expert
11-3031.03	1.D.1.d	Tolerance for Ambiguity	DR	1.00	12/2025	AI/Expert
11-3031.03	1.D.1.d	Tolerance for Ambiguity	WI	2.08	12/2025	AI/Expert
11-3031.03	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.1.e	Initiative	WI	1.93	12/2025	AI/Expert
11-3031.03	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.1.f	Adaptability	WI	1.86	12/2025	AI/Expert
11-3031.03	1.D.1.g	Self-Confidence	DR	2.00	12/2025	AI/Expert
11-3031.03	1.D.1.g	Self-Confidence	WI	2.24	12/2025	AI/Expert
11-3031.03	1.D.1.h	Perseverance	DR	4.00	12/2025	AI/Expert
11-3031.03	1.D.1.h	Perseverance	WI	2.23	12/2025	AI/Expert
11-3031.03	1.D.1.i	Leadership Orientation	DR	3.00	12/2025	AI/Expert
11-3031.03	1.D.1.i	Leadership Orientation	WI	2.22	12/2025	AI/Expert
11-3031.03	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.2.a	Humility	WI	-0.70	12/2025	AI/Expert
11-3031.03	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.2.b	Sincerity	WI	0.50	12/2025	AI/Expert
11-3031.03	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.2.c	Empathy	WI	0.35	12/2025	AI/Expert
11-3031.03	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.2.d	Cooperation	WI	0.85	12/2025	AI/Expert
11-3031.03	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.2.e	Optimism	WI	0.66	12/2025	AI/Expert
11-3031.03	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.2.f	Social Orientation	WI	1.31	12/2025	AI/Expert
11-3031.03	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.3.a	Cautiousness	WI	1.96	12/2025	AI/Expert
11-3031.03	1.D.3.b	Attention to Detail	DR	10.00	12/2025	AI/Expert
11-3031.03	1.D.3.b	Attention to Detail	WI	3.00	12/2025	AI/Expert
11-3031.03	1.D.3.c	Dependability	DR	0.00	12/2025	AI/Expert
11-3031.03	1.D.3.c	Dependability	WI	2.62	12/2025	AI/Expert
11-3031.03	1.D.3.d	Integrity	DR	9.00	12/2025	AI/Expert
11-3031.03	1.D.3.d	Integrity	WI	2.89	12/2025	AI/Expert
11-3031.03	1.D.4.a	Stress Tolerance	DR	5.00	12/2025	AI/Expert
11-3031.03	1.D.4.a	Stress Tolerance	WI	2.24	12/2025	AI/Expert
11-3031.03	1.D.4.b	Self-Control	DR	6.00	12/2025	AI/Expert
11-3031.03	1.D.4.b	Self-Control	WI	2.06	12/2025	AI/Expert
11-3051.00	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.1.a	Innovation	WI	1.36	12/2025	AI/Expert
11-3051.00	1.D.1.b	Achievement Orientation	DR	2.00	12/2025	AI/Expert
11-3051.00	1.D.1.b	Achievement Orientation	WI	2.17	12/2025	AI/Expert
11-3051.00	1.D.1.c	Intellectual Curiosity	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.1.c	Intellectual Curiosity	WI	1.26	12/2025	AI/Expert
11-3051.00	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.1.d	Tolerance for Ambiguity	WI	1.14	12/2025	AI/Expert
11-3051.00	1.D.1.e	Initiative	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.1.e	Initiative	WI	2.00	12/2025	AI/Expert
11-3051.00	1.D.1.f	Adaptability	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.1.f	Adaptability	WI	1.83	12/2025	AI/Expert
11-3051.00	1.D.1.g	Self-Confidence	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.1.g	Self-Confidence	WI	1.87	12/2025	AI/Expert
11-3051.00	1.D.1.h	Perseverance	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.1.h	Perseverance	WI	1.94	12/2025	AI/Expert
11-3051.00	1.D.1.i	Leadership Orientation	DR	1.00	12/2025	AI/Expert
11-3051.00	1.D.1.i	Leadership Orientation	WI	2.74	12/2025	AI/Expert
11-3051.00	1.D.2.a	Humility	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.2.a	Humility	WI	0.47	12/2025	AI/Expert
11-3051.00	1.D.2.b	Sincerity	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.2.b	Sincerity	WI	0.94	12/2025	AI/Expert
11-3051.00	1.D.2.c	Empathy	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.2.c	Empathy	WI	0.75	12/2025	AI/Expert
11-3051.00	1.D.2.d	Cooperation	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.2.d	Cooperation	WI	1.63	12/2025	AI/Expert
11-3051.00	1.D.2.e	Optimism	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.2.e	Optimism	WI	0.90	12/2025	AI/Expert
11-3051.00	1.D.2.f	Social Orientation	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.2.f	Social Orientation	WI	1.29	12/2025	AI/Expert
11-3051.00	1.D.3.a	Cautiousness	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.3.a	Cautiousness	WI	1.99	12/2025	AI/Expert
11-3051.00	1.D.3.b	Attention to Detail	DR	3.00	12/2025	AI/Expert
11-3051.00	1.D.3.b	Attention to Detail	WI	2.57	12/2025	AI/Expert
11-3051.00	1.D.3.c	Dependability	DR	4.00	12/2025	AI/Expert
11-3051.00	1.D.3.c	Dependability	WI	2.62	12/2025	AI/Expert
11-3051.00	1.D.3.d	Integrity	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.3.d	Integrity	WI	1.96	12/2025	AI/Expert
11-3051.00	1.D.4.a	Stress Tolerance	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.4.a	Stress Tolerance	WI	1.99	12/2025	AI/Expert
11-3051.00	1.D.4.b	Self-Control	DR	0.00	12/2025	AI/Expert
11-3051.00	1.D.4.b	Self-Control	WI	1.70	12/2025	AI/Expert
11-3051.01	1.D.1.a	Innovation	DR	0.00	12/2025	AI/Expert
11-3051.01	1.D.1.a	Innovation	WI	1.23	12/2025	AI/Expert
11-3051.01	1.D.1.b	Achievement Orientation	DR	3.00	12/2025	AI/Expert
11-3051.01	1.D.1.b	Achievement Orientation	WI	2.14	12/2025	AI/Expert
11-3051.01	1.D.1.c	Intellectual Curiosity	DR	4.00	12/2025	AI/Expert
11-3051.01	1.D.1.c	Intellectual Curiosity	WI	2.08	12/2025	AI/Expert
11-3051.01	1.D.1.d	Tolerance for Ambiguity	DR	0.00	12/2025	AI/Expert
11-3051.01	1.D.1.d	Tolerance for Ambiguity	WI	0.22	12/2025	AI/Expert
