O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
11-9081.00	1.B.1.c	Artistic	OI	1.45	11/2023	Machine Learning
11-9081.00	1.B.1.d	Social	OI	4.22	11/2023	Machine Learning
11-9081.00	1.B.1.e	Enterprising	OI	6.29	11/2023	Machine Learning
11-9081.00	1.B.1.f	Conventional	OI	5.31	11/2023	Machine Learning
11-9081.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9081.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9081.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
11-9111.00	1.B.1.a	Realistic	OI	2.15	11/2023	Machine Learning
11-9111.00	1.B.1.b	Investigative	OI	3.85	11/2023	Machine Learning
11-9111.00	1.B.1.c	Artistic	OI	1.32	11/2023	Machine Learning
11-9111.00	1.B.1.d	Social	OI	4.24	11/2023	Machine Learning
11-9111.00	1.B.1.e	Enterprising	OI	5.65	11/2023	Machine Learning
11-9111.00	1.B.1.f	Conventional	OI	5.63	11/2023	Machine Learning
11-9111.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9111.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9111.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
11-9121.00	1.B.1.a	Realistic	OI	3.04	11/2023	Machine Learning
11-9121.00	1.B.1.b	Investigative	OI	5.73	11/2023	Machine Learning
11-9121.00	1.B.1.c	Artistic	OI	2.51	11/2023	Machine Learning
11-9121.00	1.B.1.d	Social	OI	2.97	11/2023	Machine Learning
11-9121.00	1.B.1.e	Enterprising	OI	5.63	11/2023	Machine Learning
11-9121.00	1.B.1.f	Conventional	OI	4.19	11/2023	Machine Learning
11-9121.00	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
11-9121.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9121.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9121.01	1.B.1.a	Realistic	OI	1.98	11/2023	Machine Learning
11-9121.01	1.B.1.b	Investigative	OI	5.74	11/2023	Machine Learning
11-9121.01	1.B.1.c	Artistic	OI	1.53	11/2023	Machine Learning
11-9121.01	1.B.1.d	Social	OI	3.57	11/2023	Machine Learning
11-9121.01	1.B.1.e	Enterprising	OI	4.27	11/2023	Machine Learning
11-9121.01	1.B.1.f	Conventional	OI	5.04	11/2023	Machine Learning
11-9121.01	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
11-9121.01	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9121.01	1.B.1.i	Third Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9121.02	1.B.1.a	Realistic	OI	4.45	11/2023	Machine Learning
11-9121.02	1.B.1.b	Investigative	OI	5.80	11/2023	Machine Learning
11-9121.02	1.B.1.c	Artistic	OI	1.78	11/2023	Machine Learning
11-9121.02	1.B.1.d	Social	OI	2.58	11/2023	Machine Learning
11-9121.02	1.B.1.e	Enterprising	OI	3.53	11/2023	Machine Learning
11-9121.02	1.B.1.f	Conventional	OI	4.17	11/2023	Machine Learning
11-9121.02	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
11-9121.02	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
11-9121.02	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9131.00	1.B.1.a	Realistic	OI	2.08	11/2023	Machine Learning
11-9131.00	1.B.1.b	Investigative	OI	1.16	11/2023	Machine Learning
11-9131.00	1.B.1.c	Artistic	OI	1.07	11/2023	Machine Learning
11-9131.00	1.B.1.d	Social	OI	3.37	11/2023	Machine Learning
11-9131.00	1.B.1.e	Enterprising	OI	6.00	11/2023	Machine Learning
11-9131.00	1.B.1.f	Conventional	OI	5.94	11/2023	Machine Learning
11-9131.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9131.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9131.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
11-9141.00	1.B.1.a	Realistic	OI	3.14	11/2023	Machine Learning
11-9141.00	1.B.1.b	Investigative	OI	2.22	11/2023	Machine Learning
11-9141.00	1.B.1.c	Artistic	OI	1.75	11/2023	Machine Learning
11-9141.00	1.B.1.d	Social	OI	3.49	11/2023	Machine Learning
11-9141.00	1.B.1.e	Enterprising	OI	6.77	11/2023	Machine Learning
11-9141.00	1.B.1.f	Conventional	OI	5.36	11/2023	Machine Learning
11-9141.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9141.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9141.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
11-9151.00	1.B.1.a	Realistic	OI	1.00	11/2023	Machine Learning
11-9151.00	1.B.1.b	Investigative	OI	2.15	11/2023	Machine Learning
11-9151.00	1.B.1.c	Artistic	OI	2.34	11/2023	Machine Learning
11-9151.00	1.B.1.d	Social	OI	5.35	11/2023	Machine Learning
11-9151.00	1.B.1.e	Enterprising	OI	7.00	11/2023	Machine Learning
11-9151.00	1.B.1.f	Conventional	OI	4.55	11/2023	Machine Learning
11-9151.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9151.00	1.B.1.h	Second Interest High-Point	IH	4.00	11/2023	Machine Learning
11-9151.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9161.00	1.B.1.a	Realistic	OI	3.60	11/2023	Machine Learning
11-9161.00	1.B.1.b	Investigative	OI	4.56	11/2023	Machine Learning
11-9161.00	1.B.1.c	Artistic	OI	1.78	11/2023	Machine Learning
11-9161.00	1.B.1.d	Social	OI	4.00	11/2023	Machine Learning
11-9161.00	1.B.1.e	Enterprising	OI	4.99	11/2023	Machine Learning
11-9161.00	1.B.1.f	Conventional	OI	4.66	11/2023	Machine Learning
11-9161.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9161.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9161.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
11-9171.00	1.B.1.a	Realistic	OI	2.99	11/2023	Machine Learning
11-9171.00	1.B.1.b	Investigative	OI	2.04	11/2023	Machine Learning
11-9171.00	1.B.1.c	Artistic	OI	1.86	11/2023	Machine Learning
11-9171.00	1.B.1.d	Social	OI	4.38	11/2023	Machine Learning
11-9171.00	1.B.1.e	Enterprising	OI	6.51	11/2023	Machine Learning
11-9171.00	1.B.1.f	Conventional	OI	4.76	11/2023	Machine Learning
11-9171.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9171.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9171.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
11-9179.01	1.B.1.a	Realistic	OI	2.98	11/2023	Machine Learning
11-9179.01	1.B.1.b	Investigative	OI	2.79	11/2023	Machine Learning
11-9179.01	1.B.1.c	Artistic	OI	2.12	11/2023	Machine Learning
11-9179.01	1.B.1.d	Social	OI	5.62	11/2023	Machine Learning
11-9179.01	1.B.1.e	Enterprising	OI	5.40	11/2023	Machine Learning
11-9179.01	1.B.1.f	Conventional	OI	3.66	11/2023	Machine Learning
11-9179.01	1.B.1.g	First Interest High-Point	IH	4.00	11/2023	Machine Learning
11-9179.01	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9179.01	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
11-9179.02	1.B.1.a	Realistic	OI	2.51	11/2023	Machine Learning
11-9179.02	1.B.1.b	Investigative	OI	1.16	11/2023	Machine Learning
11-9179.02	1.B.1.c	Artistic	OI	1.53	11/2023	Machine Learning
11-9179.02	1.B.1.d	Social	OI	3.93	11/2023	Machine Learning
11-9179.02	1.B.1.e	Enterprising	OI	7.00	11/2023	Machine Learning
11-9179.02	1.B.1.f	Conventional	OI	5.67	11/2023	Machine Learning
11-9179.02	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9179.02	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9179.02	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
11-9199.01	1.B.1.a	Realistic	OI	1.75	11/2023	Machine Learning
11-9199.01	1.B.1.b	Investigative	OI	2.84	11/2023	Machine Learning
11-9199.01	1.B.1.c	Artistic	OI	1.25	11/2023	Machine Learning
11-9199.01	1.B.1.d	Social	OI	2.64	11/2023	Machine Learning
11-9199.01	1.B.1.e	Enterprising	OI	6.41	11/2023	Machine Learning
11-9199.01	1.B.1.f	Conventional	OI	6.05	11/2023	Machine Learning
11-9199.01	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.01	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.01	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
11-9199.02	1.B.1.a	Realistic	OI	1.92	11/2023	Machine Learning
11-9199.02	1.B.1.b	Investigative	OI	2.98	11/2023	Machine Learning
11-9199.02	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
11-9199.02	1.B.1.d	Social	OI	3.10	11/2023	Machine Learning
11-9199.02	1.B.1.e	Enterprising	OI	5.93	11/2023	Machine Learning
11-9199.02	1.B.1.f	Conventional	OI	6.30	11/2023	Machine Learning
11-9199.02	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.02	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.02	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
11-9199.08	1.B.1.a	Realistic	OI	3.79	11/2023	Machine Learning
11-9199.08	1.B.1.b	Investigative	OI	3.71	11/2023	Machine Learning
11-9199.08	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
11-9199.08	1.B.1.d	Social	OI	2.70	11/2023	Machine Learning
11-9199.08	1.B.1.e	Enterprising	OI	5.63	11/2023	Machine Learning
11-9199.08	1.B.1.f	Conventional	OI	5.64	11/2023	Machine Learning
11-9199.08	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.08	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.08	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
11-9199.09	1.B.1.a	Realistic	OI	4.16	11/2023	Machine Learning
11-9199.09	1.B.1.b	Investigative	OI	3.04	11/2023	Machine Learning
11-9199.09	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
11-9199.09	1.B.1.d	Social	OI	2.34	11/2023	Machine Learning
11-9199.09	1.B.1.e	Enterprising	OI	6.47	11/2023	Machine Learning
11-9199.09	1.B.1.f	Conventional	OI	5.24	11/2023	Machine Learning
11-9199.09	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.09	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.09	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
11-9199.10	1.B.1.a	Realistic	OI	3.44	11/2023	Machine Learning
11-9199.10	1.B.1.b	Investigative	OI	3.86	11/2023	Machine Learning
11-9199.10	1.B.1.c	Artistic	OI	1.66	11/2023	Machine Learning
11-9199.10	1.B.1.d	Social	OI	2.38	11/2023	Machine Learning
11-9199.10	1.B.1.e	Enterprising	OI	6.71	11/2023	Machine Learning
11-9199.10	1.B.1.f	Conventional	OI	4.82	11/2023	Machine Learning
11-9199.10	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.10	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.10	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
11-9199.11	1.B.1.a	Realistic	OI	4.49	11/2023	Machine Learning
11-9199.11	1.B.1.b	Investigative	OI	4.31	11/2023	Machine Learning
11-9199.11	1.B.1.c	Artistic	OI	1.46	11/2023	Machine Learning
11-9199.11	1.B.1.d	Social	OI	2.03	11/2023	Machine Learning
11-9199.11	1.B.1.e	Enterprising	OI	4.54	11/2023	Machine Learning
11-9199.11	1.B.1.f	Conventional	OI	4.69	11/2023	Machine Learning
11-9199.11	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
11-9199.11	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
11-9199.11	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1011.00	1.B.1.a	Realistic	OI	1.00	11/2023	Machine Learning
13-1011.00	1.B.1.b	Investigative	OI	1.65	11/2023	Machine Learning
13-1011.00	1.B.1.c	Artistic	OI	3.52	11/2023	Machine Learning
13-1011.00	1.B.1.d	Social	OI	4.01	11/2023	Machine Learning
13-1011.00	1.B.1.e	Enterprising	OI	6.35	11/2023	Machine Learning
13-1011.00	1.B.1.f	Conventional	OI	3.90	11/2023	Machine Learning
13-1011.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1011.00	1.B.1.h	Second Interest High-Point	IH	4.00	11/2023	Machine Learning
13-1011.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1021.00	1.B.1.a	Realistic	OI	4.68	11/2023	Machine Learning
13-1021.00	1.B.1.b	Investigative	OI	1.80	11/2023	Machine Learning
13-1021.00	1.B.1.c	Artistic	OI	1.03	11/2023	Machine Learning
13-1021.00	1.B.1.d	Social	OI	1.70	11/2023	Machine Learning
13-1021.00	1.B.1.e	Enterprising	OI	4.86	11/2023	Machine Learning
13-1021.00	1.B.1.f	Conventional	OI	4.86	11/2023	Machine Learning
13-1021.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1021.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1021.00	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1022.00	1.B.1.a	Realistic	OI	3.41	11/2023	Machine Learning
13-1022.00	1.B.1.b	Investigative	OI	1.90	11/2023	Machine Learning
13-1022.00	1.B.1.c	Artistic	OI	1.58	11/2023	Machine Learning
13-1022.00	1.B.1.d	Social	OI	2.43	11/2023	Machine Learning
13-1022.00	1.B.1.e	Enterprising	OI	5.20	11/2023	Machine Learning
13-1022.00	1.B.1.f	Conventional	OI	5.15	11/2023	Machine Learning
13-1022.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1022.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1022.00	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1023.00	1.B.1.a	Realistic	OI	3.39	11/2023	Machine Learning
13-1023.00	1.B.1.b	Investigative	OI	1.91	11/2023	Machine Learning
13-1023.00	1.B.1.c	Artistic	OI	1.12	11/2023	Machine Learning
13-1023.00	1.B.1.d	Social	OI	1.93	11/2023	Machine Learning
13-1023.00	1.B.1.e	Enterprising	OI	4.99	11/2023	Machine Learning
13-1023.00	1.B.1.f	Conventional	OI	5.69	11/2023	Machine Learning
13-1023.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1023.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1023.00	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1031.00	1.B.1.a	Realistic	OI	1.11	11/2023	Machine Learning
13-1031.00	1.B.1.b	Investigative	OI	3.40	11/2023	Machine Learning
13-1031.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
13-1031.00	1.B.1.d	Social	OI	2.63	11/2023	Machine Learning
13-1031.00	1.B.1.e	Enterprising	OI	4.80	11/2023	Machine Learning
13-1031.00	1.B.1.f	Conventional	OI	6.24	11/2023	Machine Learning
13-1031.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1031.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1031.00	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
13-1032.00	1.B.1.a	Realistic	OI	5.05	11/2023	Machine Learning
13-1032.00	1.B.1.b	Investigative	OI	3.03	11/2023	Machine Learning
13-1032.00	1.B.1.c	Artistic	OI	1.12	11/2023	Machine Learning
13-1032.00	1.B.1.d	Social	OI	1.70	11/2023	Machine Learning
13-1032.00	1.B.1.e	Enterprising	OI	3.60	11/2023	Machine Learning
13-1032.00	1.B.1.f	Conventional	OI	5.46	11/2023	Machine Learning
13-1032.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1032.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1032.00	1.B.1.i	Third Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1041.00	1.B.1.a	Realistic	OI	2.58	11/2023	Machine Learning
13-1041.00	1.B.1.b	Investigative	OI	3.05	11/2023	Machine Learning
13-1041.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
13-1041.00	1.B.1.d	Social	OI	2.95	11/2023	Machine Learning
13-1041.00	1.B.1.e	Enterprising	OI	4.06	11/2023	Machine Learning
13-1041.00	1.B.1.f	Conventional	OI	6.32	11/2023	Machine Learning
13-1041.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1041.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
13-1041.01	1.B.1.a	Realistic	OI	4.57	11/2023	Machine Learning
13-1041.01	1.B.1.b	Investigative	OI	4.77	11/2023	Machine Learning
13-1041.01	1.B.1.c	Artistic	OI	1.05	11/2023	Machine Learning
13-1041.01	1.B.1.d	Social	OI	2.35	11/2023	Machine Learning
13-1041.01	1.B.1.e	Enterprising	OI	3.21	11/2023	Machine Learning
13-1041.01	1.B.1.f	Conventional	OI	5.84	11/2023	Machine Learning
13-1041.01	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.01	1.B.1.h	Second Interest High-Point	IH	2.00	11/2023	Machine Learning
13-1041.01	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1041.03	1.B.1.a	Realistic	OI	1.23	11/2023	Machine Learning
13-1041.03	1.B.1.b	Investigative	OI	3.01	11/2023	Machine Learning
13-1041.03	1.B.1.c	Artistic	OI	1.73	11/2023	Machine Learning
13-1041.03	1.B.1.d	Social	OI	4.24	11/2023	Machine Learning
13-1041.03	1.B.1.e	Enterprising	OI	5.37	11/2023	Machine Learning
13-1041.03	1.B.1.f	Conventional	OI	5.21	11/2023	Machine Learning
13-1041.03	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1041.03	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.03	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
13-1041.04	1.B.1.a	Realistic	OI	3.09	11/2023	Machine Learning
13-1041.04	1.B.1.b	Investigative	OI	3.32	11/2023	Machine Learning
13-1041.04	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
13-1041.04	1.B.1.d	Social	OI	2.41	11/2023	Machine Learning
13-1041.04	1.B.1.e	Enterprising	OI	4.20	11/2023	Machine Learning
13-1041.04	1.B.1.f	Conventional	OI	6.26	11/2023	Machine Learning
13-1041.04	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.04	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1041.04	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
13-1041.06	1.B.1.a	Realistic	OI	4.08	11/2023	Machine Learning
13-1041.06	1.B.1.b	Investigative	OI	4.86	11/2023	Machine Learning
13-1041.06	1.B.1.c	Artistic	OI	1.52	11/2023	Machine Learning
13-1041.06	1.B.1.d	Social	OI	3.13	11/2023	Machine Learning
13-1041.06	1.B.1.e	Enterprising	OI	3.92	11/2023	Machine Learning
13-1041.06	1.B.1.f	Conventional	OI	4.81	11/2023	Machine Learning
13-1041.06	1.B.1.g	First Interest High-Point	IH	2.00	11/2023	Machine Learning
13-1041.06	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.06	1.B.1.i	Third Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1041.07	1.B.1.a	Realistic	OI	1.48	11/2023	Machine Learning
13-1041.07	1.B.1.b	Investigative	OI	3.33	11/2023	Machine Learning
13-1041.07	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
13-1041.07	1.B.1.d	Social	OI	2.46	11/2023	Machine Learning
13-1041.07	1.B.1.e	Enterprising	OI	4.46	11/2023	Machine Learning
13-1041.07	1.B.1.f	Conventional	OI	6.32	11/2023	Machine Learning
13-1041.07	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.07	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1041.07	1.B.1.i	Third Interest High-Point	IH	2.00	11/2023	Machine Learning
13-1041.08	1.B.1.a	Realistic	OI	2.43	11/2023	Machine Learning
13-1041.08	1.B.1.b	Investigative	OI	1.53	11/2023	Machine Learning
13-1041.08	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
13-1041.08	1.B.1.d	Social	OI	2.20	11/2023	Machine Learning
13-1041.08	1.B.1.e	Enterprising	OI	5.07	11/2023	Machine Learning
13-1041.08	1.B.1.f	Conventional	OI	6.13	11/2023	Machine Learning
13-1041.08	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1041.08	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1041.08	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
13-1051.00	1.B.1.a	Realistic	OI	3.10	11/2023	Machine Learning
13-1051.00	1.B.1.b	Investigative	OI	3.25	11/2023	Machine Learning
13-1051.00	1.B.1.c	Artistic	OI	1.05	11/2023	Machine Learning
13-1051.00	1.B.1.d	Social	OI	1.66	11/2023	Machine Learning
13-1051.00	1.B.1.e	Enterprising	OI	4.71	11/2023	Machine Learning
13-1051.00	1.B.1.f	Conventional	OI	6.44	11/2023	Machine Learning
13-1051.00	1.B.1.g	First Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1051.00	1.B.1.h	Second Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1051.00	1.B.1.i	Third Interest High-Point	IH	0.00	11/2023	Machine Learning
13-1071.00	1.B.1.a	Realistic	OI	1.07	11/2023	Machine Learning
13-1071.00	1.B.1.b	Investigative	OI	2.49	11/2023	Machine Learning
13-1071.00	1.B.1.c	Artistic	OI	1.44	11/2023	Machine Learning
13-1071.00	1.B.1.d	Social	OI	3.78	11/2023	Machine Learning
13-1071.00	1.B.1.e	Enterprising	OI	5.75	11/2023	Machine Learning
13-1071.00	1.B.1.f	Conventional	OI	5.50	11/2023	Machine Learning
13-1071.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1071.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1071.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
13-1074.00	1.B.1.a	Realistic	OI	4.85	11/2023	Machine Learning
13-1074.00	1.B.1.b	Investigative	OI	1.54	11/2023	Machine Learning
13-1074.00	1.B.1.c	Artistic	OI	1.00	11/2023	Machine Learning
13-1074.00	1.B.1.d	Social	OI	3.24	11/2023	Machine Learning
13-1074.00	1.B.1.e	Enterprising	OI	4.99	11/2023	Machine Learning
13-1074.00	1.B.1.f	Conventional	OI	4.39	11/2023	Machine Learning
13-1074.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1074.00	1.B.1.h	Second Interest High-Point	IH	1.00	11/2023	Machine Learning
13-1074.00	1.B.1.i	Third Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1075.00	1.B.1.a	Realistic	OI	1.26	11/2023	Machine Learning
13-1075.00	1.B.1.b	Investigative	OI	3.00	11/2023	Machine Learning
13-1075.00	1.B.1.c	Artistic	OI	1.65	11/2023	Machine Learning
13-1075.00	1.B.1.d	Social	OI	3.83	11/2023	Machine Learning
13-1075.00	1.B.1.e	Enterprising	OI	5.68	11/2023	Machine Learning
13-1075.00	1.B.1.f	Conventional	OI	4.66	11/2023	Machine Learning
13-1075.00	1.B.1.g	First Interest High-Point	IH	5.00	11/2023	Machine Learning
13-1075.00	1.B.1.h	Second Interest High-Point	IH	6.00	11/2023	Machine Learning
13-1075.00	1.B.1.i	Third Interest High-Point	IH	4.00	11/2023	Machine Learning
13-1081.00	1.B.1.a	Realistic	OI	2.39	11/2023	Machine Learning
13-1081.00	1.B.1.b	Investigative	OI	3.83	11/2023	Machine Learning
13-1081.00	1.B.1.c	Artistic	OI	1.05	11/2023	Machine Learning
